github_repo,production_path,test_path,metodo,ambiguo,n_candidatos
test-smell-canal,/dbsync/src/main/java/com/taobao/tddl/dbsync/binlog/LogBuffer.java,/dbsync/src/test/java/com/taobao/tddl/dbsync/binlog/LogBufferTest.java,caminho_exato,0,1
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/CanalEntry.java,/filter/src/test/java/com/alibaba/otter/canal/filter/AviaterFilterTest.java,referencia_estatica,1,3
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/CanalEntry.java,/parse/src/test/java/com/alibaba/otter/canal/parse/inbound/EventTransactionBufferTest.java,referencia_estatica,1,3
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/CanalEntry.java,/parse/src/test/java/com/alibaba/otter/canal/parse/inbound/mysql/RdsBinlogEventParserProxyTest.java,referencia_estatica,1,3
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java,/meta/src/test/java/com/alibaba/otter/canal/meta/AbstractMetaManagerTest.java,referencia_estatica,1,6
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java,/meta/src/test/java/com/alibaba/otter/canal/meta/FileMixedMetaManagerTest.java,referencia_estatica,1,6
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java,/meta/src/test/java/com/alibaba/otter/canal/meta/MixedMetaManagerTest.java,referencia_estatica,1,6
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java,/meta/src/test/java/com/alibaba/otter/canal/meta/PeriodMixedMetaManagerTest.java,referencia_estatica,1,6
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java,/parse/src/test/java/com/alibaba/otter/canal/parse/index/MetaLogPositionManagerTest.java,referencia_estatica,1,6
test-smell-canal,/protocol/src/main/java/com/alibaba/otter/canal/protocol/ClientIdentity.java,/server/src/test/java/com/alibaba/otter/canal/server/BaseCanalServerWithEmbededTest.java,referencia_estatica,1,6
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/common/src/test/java/org/apache/rocketmq/common/UtilAllTest.java,caminho_exato,0,1
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/acl/src/test/java/org/apache/rocketmq/acl/plain/PlainPermissionLoaderTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/broker/src/test/java/org/apache/rocketmq/broker/BrokerControllerTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/broker/src/test/java/org/apache/rocketmq/broker/filter/ConsumerFilterManagerTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/broker/src/test/java/org/apache/rocketmq/broker/filter/MessageStoreWithFilterTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/AppendCallbackTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/BatchPutMessageTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/ConsumeQueueExtTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/ConsumeQueueTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/DefaultMessageStoreCleanFilesTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/DefaultMessageStoreShutDownTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/DefaultMessageStoreTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/HATest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/MappedFileQueueTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/MappedFileTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/StoreCheckpointTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/index/IndexFileTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,/store/src/test/java/org/apache/rocketmq/store/schedule/ScheduleMessageServiceTest.java,referencia_estatica,1,17
test-smellls-rocketmq,/common/src/main/java/org/apache/rocketmq/common/protocol/topic/OffsetMovedEvent.java,/tools/src/test/java/org/apache/rocketmq/tools/monitor/DefaultMonitorListenerTest.java,referencia_estatica,0,1
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/remoting/src/test/java/org/apache/rocketmq/remoting/protocol/RemotingCommandTest.java,caminho_exato,0,1
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/acl/src/test/java/org/apache/rocketmq/acl/plain/PlainAccessValidatorTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/broker/src/test/java/org/apache/rocketmq/broker/BrokerOuterAPITest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/broker/src/test/java/org/apache/rocketmq/broker/processor/ClientManageProcessorTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/broker/src/test/java/org/apache/rocketmq/broker/processor/EndTransactionProcessorTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/broker/src/test/java/org/apache/rocketmq/broker/processor/PullMessageProcessorTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/broker/src/test/java/org/apache/rocketmq/broker/processor/SendMessageProcessorTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/client/src/test/java/org/apache/rocketmq/client/impl/MQClientAPIImplTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/ClusterTestRequestProcessorTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessorTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/remoting/src/test/java/org/apache/rocketmq/remoting/RemotingServerTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/remoting/src/test/java/org/apache/rocketmq/remoting/TlsTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/remoting/src/test/java/org/apache/rocketmq/remoting/netty/NettyRemotingAbstractTest.java,referencia_estatica,1,13
test-smellls-rocketmq,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,/remoting/src/test/java/org/apache/rocketmq/remoting/protocol/RocketMQSerializableTest.java,referencia_estatica,1,13
test-smells-ApplicationInsights-Java,/core/src/main/java/com/microsoft/applicationinsights/internal/processor/PageViewTelemetryFilter.java,/core/src/test/java/com/microsoft/applicationinsights/internal/processor/PageViewTelemetryFilterTest.java,caminho_exato,0,1
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/extractor/mp4/Mp4Extractor.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/mp4/Mp4ExtractorTest.java,caminho_exato,0,1
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/extractor/mp4/Mp4Extractor.java,/extensions/flac/src/test/java/com/google/android/exoplayer2/ext/flac/DefaultExtractorsFactoryTest.java,referencia_estatica,1,2
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/extractor/mp4/Mp4Extractor.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/DefaultExtractorsFactoryTest.java,referencia_estatica,1,2
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/extractor/mp4/PsshAtomUtil.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/mp4/PsshAtomUtilTest.java,caminho_exato,0,1
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/text/ttml/TtmlDecoder.java,/library/core/src/test/java/com/google/android/exoplayer2/text/ttml/TtmlDecoderTest.java,caminho_exato,0,1
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/trackselection/AdaptiveTrackSelection.java,/library/core/src/test/java/com/google/android/exoplayer2/trackselection/AdaptiveTrackSelectionTest.java,caminho_exato,0,1
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/util/ParsableByteArrayTest.java,caminho_exato,0,1
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/mp3/XingSeekerTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/mp4/AtomParsersTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/mp4/PsshAtomUtilTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/ogg/DefaultOggSeekerTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/ogg/OggPacketTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/ogg/VorbisReaderTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/ogg/VorbisUtilTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/ts/AdtsReaderTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/ts/SectionReaderTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/extractor/ts/TsExtractorTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/source/SampleQueueTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/text/webvtt/CssParserTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,/library/core/src/test/java/com/google/android/exoplayer2/util/UtilTest.java,referencia_estatica,1,13
test-smells-ExoPlayer,/testutils_robolectric/src/main/java/com/google/android/exoplayer2/testutil/FakeMediaClockRenderer.java,/library/core/src/test/java/com/google/android/exoplayer2/DefaultMediaClockTest.java,referencia_estatica,1,2
test-smells-ExoPlayer,/testutils_robolectric/src/main/java/com/google/android/exoplayer2/testutil/FakeMediaClockRenderer.java,/library/core/src/test/java/com/google/android/exoplayer2/ExoPlayerTest.java,referencia_estatica,1,2
test-smells-Jprotobuf-rpc-socket,/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/data/RpcMeta.java,/jprotobuf-rpc-core/src/test/java/com/baidu/jprotobuf/pbrpc/data/RpcMetaTest.java,caminho_exato,0,1
test-smells-Jprotobuf-rpc-socket,/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/data/RpcMeta.java,/jprotobuf-rpc-core/src/test/java/com/baidu/jprotobuf/pbrpc/data/RpcDataPackageTest.java,referencia_estatica,0,1
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/BookkeepingDirectiveTest.java,referencia_estatica,1,9
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/ChangeDirectiveTest.java,referencia_estatica,1,9
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/CreateCodebaseDirectiveTest.java,referencia_estatica,1,9
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/DetermineMetadataDirectiveTest.java,referencia_estatica,1,9
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/FindEquivalenceDirectiveTest.java,referencia_estatica,1,9
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/HighestRevisionDirectiveTest.java,referencia_estatica,1,9
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/LastEquivalenceDirectiveTest.java,referencia_estatica,1,9
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/NoteEquivalenceDirectiveTest.java,referencia_estatica,1,9
test-smells-MOE,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,/client/src/test/java/com/google/devtools/moe/client/directives/OneMigrationDirectiveTest.java,referencia_estatica,1,9
test-smells-RapidView,/luaj_virtual_machine/src/core/org/luaj/vm2/lib/OneArgFunction.java,/luaj_virtual_machine/test/junit/org/luaj/vm2/OrphanedThreadTest.java,referencia_estatica,1,2
test-smells-RapidView,/luaj_virtual_machine/src/core/org/luaj/vm2/lib/OneArgFunction.java,/luaj_virtual_machine/test/junit/org/luaj/vm2/script/ScriptEngineTests.java,referencia_estatica,1,2
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/hotspot/jtreg/compiler/jvmci/jdk.vm.ci.runtime.test/src/jdk/vm/ci/runtime/test/RedefineClassTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/hotspot/jtreg/serviceability/dcmd/gc/HeapDumpTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/hotspot/jtreg/serviceability/dcmd/gc/RunGCTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/functional/javax/xml/transform/ptests/TransformTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/functional/javax/xml/validation/ptests/SchemaFactoryTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/functional/javax/xml/xpath/ptests/XPathExpressionTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/functional/javax/xml/xpath/ptests/XPathTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/functional/test/astro/AstroTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/module/ServiceProviderTest/XMLReaderFactoryTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/unittest/catalog/CatalogFileInputTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/unittest/sax/SAXParserTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/unittest/transform/CR6551600Test.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/unittest/transform/XSLTFunctionsTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jaxp/javax/xml/jaxp/unittest/transform/sort/SortTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/io/PrintStream/EncodingTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/io/PrintWriter/EncodingTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/Class/GetPackageTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/Class/forName/modules/TestDriver.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/ModuleLayer/automatic/AutomaticModulesTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/Package/annotation/PackageInfoTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/ProcessHandle/InfoTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/invoke/DefineClassTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/invoke/lambda/LogGeneratedClassesTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/module/AutomaticModulesTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/lang/module/ConfigurationTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/net/httpclient/AsFileDownloadTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/net/httpclient/RequestBodyTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/nio/channels/spi/SelectorProvider/inheritedChannel/InheritedChannelTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/nio/file/Files/StreamLinesTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/nio/file/Files/walkFileTree/FindTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/Formatter/EncodingTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/ResourceBundle/modules/cache/CacheTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/ServiceLoader/BadProvidersTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/ServiceLoader/CachingTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/ServiceLoader/ModulesTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/ServiceLoader/NoInterferenceTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/ServiceLoader/basic/ServiceLoaderBasicTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/jar/JarFile/mrjar/TestVersionedStream.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/logging/modules/GetResourceBundleTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/java/util/prefs/PrefsSpiTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/javax/management/security/HashedPasswordFileTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/jdk/internal/jimage/JImageReadTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/jdk/modules/scenarios/container/ContainerTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/jdk/nio/zipfs/DirectoryStreamTests.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/jdk/nio/zipfs/MultiReleaseJarTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/jdk/nio/zipfs/PropertyPermissionTests.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/sanity/client/SwingSet/src/FileChooserDemoTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jar/InputFilesTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jar/multiRelease/ApiValidatorTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jar/multiRelease/RuntimeTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jlink/JLinkNegativeTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jlink/multireleasejar/JLinkMRJavaBaseVersionTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jlink/multireleasejar/JLinkMultiReleaseJarTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jlink/plugins/ExcludeJmodSectionPluginTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jlink/plugins/LegalFilePluginTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jlink/plugins/SystemModuleDescriptors/CompiledVersionTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jlink/plugins/SystemModuleDescriptors/SystemModulesTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jlink/plugins/SystemModuleDescriptors/UserModuleTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jmod/JmodNegativeTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jmod/JmodTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jmod/hashes/HashesTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/launcher/modules/basic/BasicTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/launcher/modules/classpath/JavaClassPathTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/launcher/modules/dryrun/DryRunTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/launcher/modules/illegalaccess/IllegalAccessTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/launcher/modules/patch/basic/PatchTest.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/langtools/jdk/javadoc/doclet/testAuthor/TestAuthor.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/langtools/jdk/javadoc/doclet/testFramesNoFrames/TestFramesNoFrames.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/langtools/jdk/javadoc/doclet/testHtml4Removal/TestHtml4Removal.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/langtools/jdk/javadoc/doclet/testHtmlLandmarkRegions/TestHtmlLandmarkRegions.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/langtools/jdk/javadoc/doclet/testJavaFX/TestFxProperties.java,referencia_estatica,1,150
test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/langtools/jdk/javadoc/doclet/testLinkOption/TestLinkOptionWithAutomaticModule.java,referencia_estatica,1,150
