correto,observacao,estrato_auditoria,peso_no_universo,github_repo,production_path,test_path,metodo,evidencia,ambiguo,n_testes_da_producao,url_producao,url_teste
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hbase,/hbase-client/src/main/java/org/apache/hadoop/hbase/master/RegionState.java,/hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterMetricsWrapper.java,referencia_estatica,mesmo_pacote,1,18,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-client/src/main/java/org/apache/hadoop/hbase/master/RegionState.java,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterMetricsWrapper.java
n,variante cruzada: o teste esta em android/guava-tests e exercita android/guava/src/.../FakeTimeLimiter.java; o par aponta para a copia JRE em guava/src. As duas existem no repositorio,convencao/caminho_espelhado,0.002964,test-smells-guava,/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java,/android/guava-tests/test/com/google/common/util/concurrent/FakeTimeLimiterTest.java,convencao,caminho_espelhado,1,2,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava-tests/test/com/google/common/util/concurrent/FakeTimeLimiterTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java,/lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,referencia_estatica,mesmo_pacote,1,114,https://github.com/cristianritter/test-smells-avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/avro/src/main/java/org/apache/avro/Schema.java,https://github.com/cristianritter/test-smells-avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/core/camel-core/src/test/java/org/apache/camel/component/seda/SedaWaitForTaskIfReplyExpectedTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/component/seda/SedaWaitForTaskIfReplyExpectedTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-api/src/main/java/org/apache/camel/spi/CamelEvent.java,/core/camel-core/src/test/java/org/apache/camel/impl/event/EventNotifierEventsTest.java,referencia_estatica,import_fqn,1,27,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-api/src/main/java/org/apache/camel/spi/CamelEvent.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/impl/event/EventNotifierEventsTest.java
s,mesmo pacote; o teste exercita JodaDateValidator,caminho_exato,0.040014,test-smells-drill,/logical/src/main/java/org/apache/drill/common/expression/fn/JodaDateValidator.java,/logical/src/test/java/org/apache/drill/common/expression/fn/JodaDateValidatorTest.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/logical/src/main/java/org/apache/drill/common/expression/fn/JodaDateValidator.java,https://github.com/cristianritter/test-smells-drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/logical/src/test/java/org/apache/drill/common/expression/fn/JodaDateValidatorTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-tinkerpop,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/structure/Property.java,/gremlin-test/src/main/java/org/apache/tinkerpop/gremlin/structure/EdgeTest.java,referencia_estatica,mesmo_pacote,1,29,https://github.com/cristianritter/test-smells-tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/structure/Property.java,https://github.com/cristianritter/test-smells-tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-test/src/main/java/org/apache/tinkerpop/gremlin/structure/EdgeTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java,/lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectLogicalTypes.java,referencia_estatica,wildcard,1,114,https://github.com/cristianritter/test-smells-avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/avro/src/main/java/org/apache/avro/Schema.java,https://github.com/cristianritter/test-smells-avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectLogicalTypes.java
s,mesmo pacote; o teste exercita SSLCredentialProviderFactory,caminho_exato,0.040014,test-smells-lucene-solr,/solr/core/src/java/org/apache/solr/util/configuration/SSLCredentialProviderFactory.java,/solr/core/src/test/org/apache/solr/util/configuration/SSLCredentialProviderFactoryTest.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/util/configuration/SSLCredentialProviderFactory.java,https://github.com/cristianritter/test-smells-lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/test/org/apache/solr/util/configuration/SSLCredentialProviderFactoryTest.java
s,"unico Enricher.java do repositorio e o teste e o unico EnricherTest.java; o exercicio e indireto, pela DSL .enrich() do Camel, por isso o identificador nao aparece no fonte",caminho_exato,0.040014,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/processor/Enricher.java,/core/camel-core/src/test/java/org/apache/camel/processor/enricher/EnricherTest.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/processor/Enricher.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/processor/enricher/EnricherTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-hadoop,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/io/TestSequenceFileMergeProgress.java,referencia_estatica,wildcard,1,156,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/io/TestSequenceFileMergeProgress.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-apex-malhar,/library/src/main/java/org/apache/apex/malhar/lib/db/AbstractStoreOutputOperator.java,/library/src/test/java/org/apache/apex/malhar/lib/db/KeyValueStoreOperatorTest.java,referencia_estatica,mesmo_pacote,0,1,https://github.com/cristianritter/test-smells-apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/library/src/main/java/org/apache/apex/malhar/lib/db/AbstractStoreOutputOperator.java,https://github.com/cristianritter/test-smells-apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/library/src/test/java/org/apache/apex/malhar/lib/db/KeyValueStoreOperatorTest.java
s,"importa org.eclipse.jdt.internal.core.nd.field.FieldList, pacote exato da producao",convencao/so_basename,0.002549,test-smells-eclipse.jdt.core,/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/field/FieldList.java,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/nd/FieldListTest.java,convencao,so_basename,0,1,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/field/FieldList.java,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/nd/FieldListTest.java
s,mesmo pacote; 40 mencoes exercitando metodos estaticos de Utils,convencao/caminho_espelhado,0.002964,test-smells-physical-web,/android/PhysicalWeb/app/src/main/java/org/physical_web/physicalweb/Utils.java,/android/PhysicalWeb/app/src/test/java/org/physical_web/physicalweb/UtilsTest.java,convencao,caminho_espelhado,0,1,https://github.com/cristianritter/test-smells-physical-web/blob/12604319e99b6d6dff451fc5a58a13a271f1dc7a/android/PhysicalWeb/app/src/main/java/org/physical_web/physicalweb/Utils.java,https://github.com/cristianritter/test-smells-physical-web/blob/12604319e99b6d6dff451fc5a58a13a271f1dc7a/android/PhysicalWeb/app/src/test/java/org/physical_web/physicalweb/UtilsTest.java
s,mesmo pacote e mesma variante (guava/src com guava-tests); 39 mencoes exercitando fromInt/fromLong/fromBytes,convencao/caminho_espelhado,0.002964,test-smells-guava,/guava/src/com/google/common/hash/HashCode.java,/guava-tests/test/com/google/common/hash/HashCodeTest.java,convencao,caminho_espelhado,1,26,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/hash/HashCode.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/hash/HashCodeTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProducerPutContentTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProducerPutContentTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/enhanced/test/TestPackage.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/enhanced/test/TestPackage.java
s,"unico Sqoop2Tasklet.java do repositorio e unico Sqoop2TaskletTests.java; o exercicio e indireto, via contexto Spring, por isso o identificador nao aparece no fonte",caminho_exato,0.040014,test-smells-spring-hadoop,/spring-hadoop-sqoop2/src/main/java/org/springframework/data/hadoop/batch/sqoop2/Sqoop2Tasklet.java,/spring-hadoop-build-tests/src/test/java/org/springframework/data/hadoop/batch/sqoop2/Sqoop2TaskletTests.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-spring-hadoop/blob/cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb/spring-hadoop-sqoop2/src/main/java/org/springframework/data/hadoop/batch/sqoop2/Sqoop2Tasklet.java,https://github.com/cristianritter/test-smells-spring-hadoop/blob/cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb/spring-hadoop-build-tests/src/test/java/org/springframework/data/hadoop/batch/sqoop2/Sqoop2TaskletTests.java
s,mesmo pacote e mesma variante; o teste estende ForwardingList e instancia anonimo,convencao/caminho_espelhado,0.002964,test-smells-guava,/guava/src/com/google/common/collect/ForwardingList.java,/guava-tests/test/com/google/common/collect/ForwardingListTest.java,convencao,caminho_espelhado,1,6,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/collect/ForwardingList.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/collect/ForwardingListTest.java
n,"homonimo: producao e translators.mips.NorTranslator, o teste importa translators.ppc.NorTranslator",convencao/so_basename,0.002549,test-smells-binnavi,/src/main/java/com/google/security/zynamics/reil/translators/mips/NorTranslator.java,/src/test/java/com/google/security/zynamics/reil/translators/ppc/NorTranslatorTest.java,convencao,so_basename,1,2,https://github.com/cristianritter/test-smells-binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/main/java/com/google/security/zynamics/reil/translators/mips/NorTranslator.java,https://github.com/cristianritter/test-smells-binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/test/java/com/google/security/zynamics/reil/translators/ppc/NorTranslatorTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/reasoner/rulesys/test/TestRETE.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/reasoner/rulesys/test/TestRETE.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-guava,/guava-testlib/src/com/google/common/collect/testing/SortedSetTestSuiteBuilder.java,/android/guava-testlib/src/com/google/common/collect/testing/TestsForSetsInJavaUtil.java,referencia_estatica,mesmo_pacote,1,6,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-testlib/src/com/google/common/collect/testing/SortedSetTestSuiteBuilder.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava-testlib/src/com/google/common/collect/testing/TestsForSetsInJavaUtil.java
s,"mesmo pacote; 70 mencoes exercitando Pool, Entry, Builder e Supplier",convencao/caminho_espelhado,0.002964,test-smells-tomee,/container/openejb-core/src/main/java/org/apache/openejb/util/Pool.java,/container/openejb-core/src/test/java/org/apache/openejb/util/PoolTest.java,convencao,caminho_espelhado,0,1,https://github.com/cristianritter/test-smells-tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-core/src/main/java/org/apache/openejb/util/Pool.java,https://github.com/cristianritter/test-smells-tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-core/src/test/java/org/apache/openejb/util/PoolTest.java
s,mesmo pacote e mesmo modulo webflux,convencao/caminho_espelhado,0.002964,test-smells-spring-framework,/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,/spring-webflux/src/test/java/org/springframework/web/reactive/function/server/RequestPredicatesTests.java,convencao,caminho_espelhado,1,13,https://github.com/cristianritter/test-smells-spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,https://github.com/cristianritter/test-smells-spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webflux/src/test/java/org/springframework/web/reactive/function/server/RequestPredicatesTests.java
,,referencia_estatica/import_fqn,0.835379,test-smells-zookeeper,/zookeeper-server/src/main/java/org/apache/zookeeper/KeeperException.java,/zookeeper-server/src/test/java/org/apache/zookeeper/server/PrepRequestProcessorTest.java,referencia_estatica,import_fqn,1,67,https://github.com/cristianritter/test-smells-zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-server/src/main/java/org/apache/zookeeper/KeeperException.java,https://github.com/cristianritter/test-smells-zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-server/src/test/java/org/apache/zookeeper/server/PrepRequestProcessorTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-tajo,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,/tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/index/TestSingleCSVFileBSTIndex.java,referencia_estatica,wildcard,1,47,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/index/TestSingleCSVFileBSTIndex.java
,,referencia_estatica/import_fqn,0.835379,test-smells-hadoop,/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/recovery/NMNullStateStoreService.java,/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/TestLocalResourcesTrackerImpl.java,referencia_estatica,import_fqn,1,16,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/recovery/NMNullStateStoreService.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/TestLocalResourcesTrackerImpl.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/block/factory/Functions.java,/unit-tests/src/test/java/org/eclipse/collections/impl/block/factory/PredicatesTest.java,referencia_estatica,mesmo_pacote,1,79,https://github.com/cristianritter/test-smells-eclipse-collections/blob/fa40c9aadbd36fb08f05a60b200e92ace40a7bfd/eclipse-collections/src/main/java/org/eclipse/collections/impl/block/factory/Functions.java,https://github.com/cristianritter/test-smells-eclipse-collections/blob/fa40c9aadbd36fb08f05a60b200e92ace40a7bfd/unit-tests/src/test/java/org/eclipse/collections/impl/block/factory/PredicatesTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-tajo,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestSortIntersectExec.java,referencia_estatica,wildcard,1,47,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestSortIntersectExec.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java,/hbase-server/src/test/java/org/apache/hadoop/hbase/util/TestRootPath.java,referencia_estatica,mesmo_pacote,1,101,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/test/java/org/apache/hadoop/hbase/util/TestRootPath.java
s,mesmo pacote e mesma variante (android/guava com android/guava-tests),convencao/caminho_espelhado,0.002964,test-smells-guava,/android/guava/src/com/google/common/collect/MapMakerInternalMap.java,/android/guava-tests/test/com/google/common/collect/MapMakerInternalMapTest.java,convencao,caminho_espelhado,1,6,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/collect/MapMakerInternalMap.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava-tests/test/com/google/common/collect/MapMakerInternalMapTest.java
s,"importa java.util.Base64, pacote exato da copia ojluni que e a producao; 92 mencoes",convencao/caminho_espelhado,0.002964,test-smells-j2objc,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/Base64.java,/jre_emul/android/platform/libcore/luni/src/test/java/libcore/java/util/Base64Test.java,convencao,caminho_espelhado,0,4,https://github.com/cristianritter/test-smells-j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/Base64.java,https://github.com/cristianritter/test-smells-j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/luni/src/test/java/libcore/java/util/Base64Test.java
s,mesmo pacote; o teste exercita FollowTheSunPolicy,caminho_exato,0.040014,test-smells-brooklyn-server,/policy/src/main/java/org/apache/brooklyn/policy/followthesun/FollowTheSunPolicy.java,/policy/src/test/java/org/apache/brooklyn/policy/followthesun/FollowTheSunPolicyTest.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-brooklyn-server/blob/880eb1da00f6358d7fd76d065322e3685bfb1a04/policy/src/main/java/org/apache/brooklyn/policy/followthesun/FollowTheSunPolicy.java,https://github.com/cristianritter/test-smells-brooklyn-server/blob/880eb1da00f6358d7fd76d065322e3685bfb1a04/policy/src/test/java/org/apache/brooklyn/policy/followthesun/FollowTheSunPolicyTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-eclipse.jdt.core,/org.eclipse.jdt.core/search/org/eclipse/jdt/core/search/SearchRequestor.java,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SearchParticipantTests.java,referencia_estatica,wildcard,1,8,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/search/org/eclipse/jdt/core/search/SearchRequestor.java,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/SearchParticipantTests.java
s,mesmo pacote e mesma variante (guava/src com guava-tests),convencao/caminho_espelhado,0.002964,test-smells-guava,/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java,/guava-tests/test/com/google/common/util/concurrent/FakeTimeLimiterTest.java,convencao,caminho_espelhado,1,2,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/util/concurrent/FakeTimeLimiterTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-commons-text,/src/main/java/org/apache/commons/text/similarity/LevenshteinDistance.java,/src/test/java/org/apache/commons/text/similarity/StringMetricFromTest.java,referencia_estatica,mesmo_pacote,1,5,https://github.com/cristianritter/test-smells-commons-text/blob/fba62805615082bc1ce02c46a6b1c8d0383aa09b/src/main/java/org/apache/commons/text/similarity/LevenshteinDistance.java,https://github.com/cristianritter/test-smells-commons-text/blob/fba62805615082bc1ce02c46a6b1c8d0383aa09b/src/test/java/org/apache/commons/text/similarity/StringMetricFromTest.java
n,"variante cruzada: producao e a copia JRE (guava/src), o teste esta em android/guava-tests e exercita android/guava/src",convencao/caminho_espelhado,0.002964,test-smells-guava,/guava/src/com/google/common/collect/ImmutableSetMultimap.java,/android/guava-tests/test/com/google/common/collect/ImmutableSetMultimapTest.java,convencao,caminho_espelhado,1,18,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/collect/ImmutableSetMultimap.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava-tests/test/com/google/common/collect/ImmutableSetMultimapTest.java
s,"importa org.apache.brooklyn.entity.proxy.ProxySslConfig, pacote exato da producao",caminho_exato,0.040014,test-smells-incubator-brooklyn,/brooklyn-library/software/webapp/src/main/java/org/apache/brooklyn/entity/proxy/ProxySslConfig.java,/brooklyn-library/software/webapp/src/test/java/org/apache/brooklyn/entity/proxy/ProxySslConfigTest.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-library/software/webapp/src/main/java/org/apache/brooklyn/entity/proxy/ProxySslConfig.java,https://github.com/cristianritter/test-smells-incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-library/software/webapp/src/test/java/org/apache/brooklyn/entity/proxy/ProxySslConfigTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-wicket,/wicket-core/src/main/java/org/apache/wicket/util/tester/FormTester.java,/wicket-core/src/test/java/org/apache/wicket/util/tester/WicketTesterTest.java,referencia_estatica,mesmo_pacote,1,59,https://github.com/cristianritter/test-smells-wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-core/src/main/java/org/apache/wicket/util/tester/FormTester.java,https://github.com/cristianritter/test-smells-wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-core/src/test/java/org/apache/wicket/util/tester/WicketTesterTest.java
n,"variante cruzada: producao e a copia Android (android/guava/src), o teste esta em guava-tests e exercita guava/src",convencao/caminho_espelhado,0.002964,test-smells-guava,/android/guava/src/com/google/common/base/Equivalence.java,/guava-tests/test/com/google/common/base/EquivalenceTest.java,convencao,caminho_espelhado,1,28,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/base/Equivalence.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/base/EquivalenceTest.java
n,teste nao menciona Resources; producao e sun.tools.jconsole.Resources e o teste e de java/lang/Class/getResource,convencao/so_basename,0.002549,test-smells-SapMachine,/src/jdk.jconsole/share/classes/sun/tools/jconsole/Resources.java,/test/jdk/java/lang/Class/getResource/ResourcesTest.java,convencao,so_basename,1,2,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.jconsole/share/classes/sun/tools/jconsole/Resources.java,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/test/jdk/java/lang/Class/getResource/ResourcesTest.java
